"category_id","product_id","product_name","price","colour_code","colour","description","size","section","product_family","product_subfamily","care","materials_description","materials","dimension","low_on_stock","availability","image","sku","url","currency","you_may_also_like"
413993177,413976229,"JEANS RELAXED OVERSIZE COM STRASS DE CINTURA SUBIDA",49.95,400,"Azul","CINTURA SUBIDA - RELAXED OVERSIZE

Jeans de cintura subida com presilhas e cinco bolsos. Pormenor de strass em forma de laço. Fecho frontal com fecho de correr e botão metálico.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,"Jeans de cintura subida com presilhas e cinco bolsos. Pormenor de strass em forma de la&#xE7;o. Fecho frontal com fecho de correr e bot&#xE3;o met&#xE1;lico.",false,true,[],"413993177-400-32","https://www.zara.com/pt/pt/jeans-relaxed-oversize-com-strass-de-cintura-subida-p06688015.html?v1=413993177&v2=2419517","EUR",
410580415,410575856,"TOP DE MALHA COM APLIQUE DOURADO",22.95,681,"Borgonha","Top de decote assimétrico com aplique dourado e sem mangas.",,"WOMAN","TOPS Y OTRAS P.","PUNTO TOPS Y OT","{""instructions"":[]}",,,,false,true,[],"410580415-681-2","https://www.zara.com/pt/pt/top-de-malha-com-aplique-dourado-p02142002.html?v1=410580415&v2=2419940","EUR",
412081455,412079827,"SWEATSHIRT MET BERENPRINT",22.95,800,"Zwart","Sweatshirt met capuchon en lange mouwen. Afgewerkt met rib. Buidelzak op de voorkant. Print op de voorkant. Binnenzijde van opgeruwd materiaal, warm en zacht.",,"KID","JERSEY","NIÑA-FELPA","{""instructions"":[]}",,,,false,true,[],"412081455-800-7","https://www.zara.com/be/nl/sweatshirt-met-berenprint-p02511601.html?v1=423093218&v2=2427493","EUR",
419811604,419808911,"SEMI-SHEER RUCHED TOP",35.9,800,"Black","Semi-sheer top with plunging V-neck. Long sleeves with ruched cuffs.",,"WOMAN","CAMISETA","C.CTAS FANTASI","{""instructions"":[]}",,,,false,true,[],"419811604-800-2","https://www.zara.com/us/en/semi-sheer-ruched-top-p01165184.html?v1=419811604&utm_source=google&utm_medium=cpc&gad_source=1&gbraid=0AAAAADqbk7aEl-1YvZ9cae8OoMhxWJeF5","USD",
412366094,412361961,"METALLIC HIGH HEEL SLINGBACK SHOES",559,91,"Gold","Metallic slingback shoes. Straps on the front. Adjustable buckle fastening at the back. High stiletto heel. Pointed toe.

Heel height: 8.5 cm / 3.3""",,"WOMAN","ZAPATO TACON","Z1B:ZAPATO TACO","{""instructions"":[]}",,,"Heel height: 8.5 cm / 3.3&quot;",false,true,[],"412366094-091-35","https://www.zara.com/se/en/metallic-high-heel-slingback-shoes-p12225510.html?v1=412366094","SEK",
416700686,416678326,"CABLE KNIT POLO TOP",35.9,807,"Anthracite grey","Long sleeve polo top with lapel collar. Cable knit and ribbed fabric. Front button closure.",,"WOMAN","CAMISETA","C.CTAS BASICAS","{""instructions"":[]}",,,,false,true,[],"416700686-807-2","https://www.zara.com/us/en/cable-knit-polo-top-p05644302.html?v1=416700686&v2=2419844","USD",
437736836,434387092,"RIBBED SWEETHEART NECKLINE TOP",12.95,505,"Khaki","SLIM FIT - SWEETHEART NECKLINE - REGULAR LENGTH - SHORT SLEEVE

Fitted ribbed top. Sweetheart neckline and short sleeves.",,"WOMAN","CAMISETA","C.CTAS BASICAS","{""instructions"":[]}",,,"Fitted ribbed top. Sweetheart neckline and short sleeves.",false,true,[],"437736836-505-2","https://www.zara.com/gr/en/ribbed-sweetheart-neckline-top-p00858308.html?v1=437736836&v2=2419940","EUR",
446369196,421229645,"BASIC POPLIN SHIRT",22.99,250,"White","Collared shirt with a v-neck and long sleeves. Button-up front.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,true,true,[],"446369196-250-1","https://www.zara.com/uk/en/basic-poplin-shirt-p04387096.html?v1=382630747&v2=2420369","GBP",
430171741,429680747,"DRAPED ASYMMETRIC DRESS",39.9,515,"Olive green","Midi dress with an asymmetrical neckline, wide strap, and sleeveless design. Features side draping detail.",,"WOMAN","VESTIDO","C.VESTIDO FANTA","{""instructions"":[]}",,,,false,true,[],"430171741-515-2","https://www.zara.com/us/en/draped-asymmetric-dress-p03641008.html?v1=430171741&v2=2420896","USD",
439946020,410582992,"TRF HIGH RISE WIDE LEG JEANS",49.9,400,"Blue","HIGH-WAISTED - WIDE LEG - FULL LENGTH

High-waisted five pocket jeans in rigid fabric. Belt loops. Long wide leg. Zip and metal button closure.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,"High-waisted five pocket jeans in rigid fabric. Belt loops. Long wide leg. Zip and metal button closure.",true,true,[],"439946020-400-32","https://www.zara.com/us/en/trf-high-rise-wide-leg-jeans-p05575029.html?v1=439946020","USD",
410569948,369490810,"GOLDEN SWEET DECADE EDP 80 ML (2.72 FL. OZ)",22.99,999,,"Eau de parfum. Immerse yourself in the enveloping warmth of tonka and praline, which melt into a seductive veil on the skin.",,"WOMAN","EAU DE PERFUME","PERFU-REG-PREM","{""instructions"":[]}",,,,false,false,[],"410569948-999-99","https://www.zara.com/us/en/golden-decade-sweet-80-ml-p20110707.html?v1=369513542","USD",
410580707,410577917,"MOM FIT JEANS TRF MET HIGH WAIST",29.95,401,"Marineblauw","HIGH WAIST – REGULAR LENGTH

5-pocket jeans met high waist en riemlusjes. Ritssluiting en metalen knoop voor.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,"5-pocket jeans met high waist en riemlusjes. Ritssluiting en metalen knoop voor.",false,true,[],"410580707-401-32","https://www.zara.com/nl/nl/mom-fit-jeans-trf-met-high-waist-p02569047.html?v1=410580707","EUR",
438368070,423467839,"MINI SUEDE HANDBAG",189,718,"SAND/BROWN","Mini suede handbag. Interior zip pocket. Handle. Magnetic flap closure.

Height x Length x Width: 5.5 x 9.8 x 3.7 inches (14 x 25 x 9.5 cm)",,"WOMAN","BOLSOS","Z1:BAGS MEDIUM","{""instructions"":[]}",,,"Height x Length x Width: 5.5 x 9.8 x 3.7 inches (14 x 25 x 9.5 cm)",true,false,[],"438368070-718-3","https://www.zara.com/us/en/mini-suede-handbag-p16595510.html?v1=438368070&v2=2417675","USD",
412366121,412363076,"GOLD APPLIQUÉ HALTER DRESS",65.9,800,"Black","Halter midi dress with gold appliqué and wide straps.",,"WOMAN","VESTIDO","PUNTO VESTIDO","{""instructions"":[]}",,,,true,true,[],"412366121-800-1","https://www.zara.com/ca/en/gold-applique-halter-dress-p04938118.html","CAD",
410580863,364089104,"JERSEY BÁSICO CUELLO CREMALLERA",35.95,712,"Crudo","Jersey tejido en hilatura de algodón. Cuello perkins con cierre frontal de cremallera. Manga larga. Acabados en rib.",,"MAN","JERSEY","B. Jersey","{""instructions"":[]}",,,,false,true,[],"410580863-712-3","https://www.zara.com/es/es/jersey-cremallera-cuello-p03332310.html?v1=364092264&v2=2443335","EUR",
434071485,412129101,"WOOL BLEND PLAID CAPE ZW COLLECTION",139,75,"Ecru / Beige","ZARA WOMAN COLLECTION

High collar cape made with wool. Asymmetric hem. Back button closure.",,"WOMAN","ABRIGO","W.P-EXT.CORTA","{""instructions"":[]}",,,"High collar cape made with wool. Asymmetric hem. Back button closure.",false,true,[],"434071485-075-3","https://www.zara.com/us/en/wool-blend-plaid-cape-zw-collection-p07522045.html?v1=434071485","USD",
413598657,413586150,"FLORAL PRINT SARONG",45.9,800,"Black","Wrap skirt with a mid waist, front knot, and back zip closure.",,"WOMAN","TOPS Y OTRAS P.","COMPL ROPA PAQ","{""instructions"":[]}",,,,false,true,[],"413598657-800-1","https://www.zara.com/us/en/floral-print-sarong-p04758010.html?v1=413598657","USD",
412219949,412218117,"DENIM HALTER DRESS",49.9,443,"Dark indigo","Short halter neck dress with V-neckline. Back concealed zipper closure.",,"WOMAN","VESTIDO","T.VESTID.PAQUET","{""instructions"":[]}",,,,false,false,[],"412219949-443-1","https://www.zara.com/us/en/denim-halter-dress-p06929086.html?LTKLID=fvloZ3dmU6nxNTSbo-uVaQ&v1=412219949&awc=32887_1743108338_0bcdcbaa432a60cdbd6e27f3ac6d0fff&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=32887_1743108338_0bcdcbaa432a60cdbd6e27f3ac6d0fff","USD",
425568752,425553866,"BELTED MIDI DRESS",89.9,505,"Khaki","Midi dress with lapel collar and short turn-up sleeves. Front flap detail. Front button closure and belt.",,"WOMAN","VESTIDO","B.VESTIDO","{""instructions"":[]}",,,,false,true,[],"425568752-505-1","https://www.zara.com/ca/en/belted-midi-dress-p03897060.html?v1=425568752&v2=2420896","CAD",
423198303,423176373,"TAILORED BLAZER WITH SHOULDER PADS ZW COLLECTION",109,800,"Black","ZARA WOMAN COLLECTION

Double-breasted blazer with a lapel collar and V-neck. Long sleeves with shoulder pads. Front flap pockets. Lined. Button fastening.",,"WOMAN","BLASIER","W.BLASIER","{""instructions"":[]}",,,"Double-breasted blazer with a lapel collar and V-neck. Long sleeves with shoulder pads. Front flap pockets. Lined. Button fastening.",false,false,[],"423198303-800-1","https://www.zara.com/uk/en/tailored-blazer-with-shoulder-pads-zw-collection-p08805797.html?v1=423198303&v2=2420942","GBP",
426889306,426882151,"FLECKED STRAIGHT-LEG TROUSERS",35.99,88,"Sand / Black","High-waist trousers with front pockets and a straight leg. Zip fly with an inside button and metal hook fastening.",,"WOMAN","PANTALON","B.PANTALON","{""instructions"":[]}",,,,false,true,[],"426889306-088-1","https://www.zara.com/uk/en/flecked-straight-leg-trousers-p02402109.html?v1=426889306&v2=2544431","GBP",
419419490,419408659,"THERMISCH T-SHIRT SKI COLLECTION",19.95,800,"Zwart","T-shirt met opstaande kraag en lange mouwen afgewerkt met een manchet met detail voor de grip van de duim. Motief in reliëf op de plastron. Voering aan de binnenzijde in fleece.",,"KID","JERSEY","NIÑO-FELPA","{""instructions"":[]}",,,,false,false,[],"419419490-800-7","https://www.zara.com/nl/nl/thermisch-t-shirt-ski-collection-p08054781.html?v1=419419490-431-7","EUR",
410580863,410578990,"BASIC QUARTER-ZIP SWEATER",45.99,712,"Ecru","Quarter-zip sweater made of spun cotton with long sleeves. Ribbed trims.",,"MAN","JERSEY","B. Jersey","{""instructions"":[]}",,,,false,true,[],"410580863-712-3","https://www.zara.com/uk/en/quarter-zip-sweater-p03332310.html?v1=366446942&ts=1731432561985","GBP",
425294660,425287083,"STRIPED EMBROIDERED EYELET SHIRT",45.9,44,"Blue / White","Collared shirt with long sleeves. Hem with front embroidered eyelets. Front button closure.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"425294660-044-1","https://www.zara.com/us/en/striped-embroidered-eyelet-shirt-p03897056.html?v1=425294660","USD",
439481419,410445703,"ENAMELED PET FOOD BOWL WITH TRIM",25.9,999,"Multicolored","Round enameled pet food bowl with a contrast-colored trim.",,"HOME","MENAJE","BOWL","{""instructions"":[]}",,,,false,true,[],"439481419-999-2","https://www.zara.com/us/en/enameled-pet-food-bowl-with-trim-p41315211.html?v1=439481419","USD",
429381369,383816696,"SWEATER SOFT DE MALHA LISA",27.95,809,"Cinzento-médio","Sweater básica de decote redondo e manga comprida. Acabamento em nervuras.",,"WOMAN","JERSEY","PUNTO JERSEY","{""instructions"":[]}",,,,false,true,[],"429381369-809-1","https://www.zara.com/pt/pt/camisola-soft-malha-lisa-p02142168.html?v1=395785912&v2=2419517&origin=shopcart","EUR",
434171944,364551338,"TRF MID-WAIST BAGGY BALLOON JEANS",29.99,401,"Navy blue","MID-WAIST - BAGGY BALLOON

Mid-waist jeans with five pockets. Twisted seam detail. Zip fly and metal button fastening.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,"Mid-waist jeans with five pockets. Twisted seam detail. Zip fly and metal button fastening.",true,true,[],"434171944-401-32","https://www.zara.com/uk/en/trf-mid-rise-baggy-balloon-jeans-p08197245.html?v1=410888237&v2=2419238","GBP",
414216446,414203910,"PEARLESCENT APPLIQUÉ BAG",59.99,910,"Pearl grey","Half-moon bag with pearlescent appliqués on the body. Double circular top handles and a detachable chain crossbody strap. Lining and inner pocket. Magnetic clasp closure.

Height x Length x Width: 18 x 29 x 3 cm.",,"WOMAN","BOLSOS","Z1:BAGS SMALL","{""instructions"":[]}",,,"Height x Length x Width: 18 x 29 x 3 cm.",false,false,[],"414216446-910-3","https://www.zara.com/uk/en/pearlescent-applique-bag-p16545510.html?LTKLID=vx8gIpSA_33kkB2o8m6rFA&v1=414216446&awc=32887_1740638026_c449d12b49e9fd1200c157be35c0e46f&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=32887_1740638026_c449d12b49e9fd1200c157be35c0e46f","GBP",
433614042,416676400,"KAPUT OD 100 % KAŠMIRA ZW COLLECTION",399,710,"Bež","ZARA WOMAN COLLECTION

Kaput izrađen od 100% predenog kašmira. Ovratnik s prorezanim reverima i dugi rukavi. Bočni ušiveni džepovi. Podesivo vezanje pojasom od iste tkanine.",,"WOMAN","ABRIGO","W.P-EXT.LARGA","{""instructions"":[]}",,,"Kaput izra&#x111;en od 100% predenog ka&#x161;mira. Ovratnik s prorezanim reverima i dugi rukavi. Bo&#x10D;ni u&#x161;iveni d&#x17E;epovi. Podesivo vezanje pojasom od iste tkanine.",false,true,[],"433614042-710-2","https://www.zara.com/hr/hr/kaput-od-100-kasmira-zw-collection-p02148734.html?v1=433614042&v2=2419032","EUR",
442547951,438066523,"RUFFLED KNIT CARDIGAN",45.9,300,"Yellow","Round neck long sleeve cardigan. Ruffled trim. Front button closure.",,"WOMAN","CHAQUETA","PUNTO CHAQUETA","{""instructions"":[]}",,,,false,true,[],"442547951-300-2","https://www.zara.com/us/en/ruffled-knit-cardigan-p03471023.html?v1=442547951&utm_source=google&utm_medium=cpc&gad_source=4&gclid=Cj0KCQjwkZm_BhDrARIsAAEbX1H5El-jT5YV-EV6R_TfO4tASv4Ud47cZXMuadDQ5dWnzy5VLfblejYaAtG0EALw_wcB","USD",
410585314,410581821,"WEDGE CAGE SANDALS",559,700,"Brown","Cage sandals. Braided detail on the front. Wedge heel. Adjustable metal buckle fastening ankle strap. Rounded toe. 

Heel height: 7 cm. / 2.7″",,"WOMAN","SANDALIA","Z1W:ABIERTO TAC","{""instructions"":[]}",,,"Heel height: 7 cm. / 2.7&#x2033;",false,false,[],"410585314-700-35","https://www.zara.com/se/en/wedge-cage-sandals-p11318510.html?v1=410585314&v2=2419517","SEK",
410862587,410859648,"BRAIDED MULE HEELS",79.9,1,"White","Braided mule heels. Stiletto heel. Round toe.

Heel height: 3.1 inches (8 cm)",,"WOMAN","ZAPATO TACON","Z1B:ZAPATO TACO","{""instructions"":[]}",,,"Heel height: 3.1 inches (8 cm)",false,true,[],"410862587-001-35","https://www.zara.com/us/en/braided-mule-heels-p12228510.html","USD",
417930160,417923211,"MATCHING COLLAR JACKET",69.99,700,"Brown","Regular fit jacket crafted from padded cotton canvas. Contrast collar and long sleeves. Featuring a patch pocket on the chest and concealed side pockets at the hip. Elasticated trims. Zip-up front.",,"MAN","CAZADORA","F. Cazadora","{""instructions"":[]}",,,,true,true,[],"417930160-700-2","https://www.zara.com/uk/en/matching-collar-jacket-p06987406.html?v1=417930160&v2=2467336","GBP",
412874893,412870064,"MINNIE MOUSE © DISNEY HIGH-TOP SNEAKERS",45.9,50,"Pink","MINNIE MOUSE © DISNEY high-top sneakers. Side zip and adjustable lace closure. Back pull tab for ease. Flexible insole. Reinforced rubber toe cap. Contrasting rubber sole.

STARFIT® TECHNICAL INSOLE FOAM: Flexible technical insole made of polyurethane foam. Comfort, cushioning and durability.",,"KID","DEPORTIVO BOTIN","Z3K:BOTIN.DEP","{""instructions"":[]}",,,"STARFIT&#xAE; TECHNICAL INSOLE FOAM: Flexible technical insole made of polyurethane foam. Comfort, cushioning and durability.",false,false,[],"412874893-050-22","https://www.zara.com/us/en/minnie-mouse---disney-high-top-sneakers-p16207530.html?v1=412874893&utm_source=google&utm_medium=cpc&gad_source=1&gbraid=0AAAAADqbk7YOaxVPoLNUjL9zRvjS6n5fs&gclid=Cj0KCQiA2oW-BhC2ARIsADSIAWqFlSSV8hV3qb-2qivH9-ZujsQOPowlPMsopBpZ3N82kP7Ti-kciMsaAsDwEALw_wcB","USD",
423159388,396473686,"PANTALÓN RECTO SOFT",19.95,807,"Gris antracita","Pantalón de tiro alto con cintura elástica y pierna recta. Bajo acabado sin costuras.",,"WOMAN","PANTALON","C.PTON-LEGGING","{""instructions"":[]}",,,,false,true,[],"423159388-807-2","https://www.zara.com/es/es/pantalon-recto-soft-p05039377.html?v1=396491009&v2=2420795","EUR",
410590659,410589601,"LEATHER CHELSEA BOOTS",399000,131,"Taupe Gray","Chelsea boots. Upper part made of leather with suede finish. Two side elastic goring pieces and back pull tab for ease. Rounded shape. Chunky lug sole.",,"MAN","ANKLE BOOT","Z2:BOOT/ANKLE","{""instructions"":[]}",,,,false,true,[],"410590659-131-39","https://www.zara.com/co/en/leather-chelsea-boots-p12037520.html?v1=410590659&v2=2436377","COP",
417724135,417707792,"BOUCLÉ SKORT",45.9,400,"Blue","High-waisted skort with side hidden in-seam zipper.",,"WOMAN","BERMUDA","B.BERMUDA","{""instructions"":[]}",,,,false,true,[],"417724135-400-1","https://www.zara.com/us/en/boucle-skort-p02150139.html?v1=417724135&v2=2420285&sv1=affiliate&sv_campaign_id=231761&awc=21094_1740171063_d598300bf75d4a18786e8f9881115bd3&utm_source=awin&utm_medium=affiliation&utm_campaign=231761&utm_content=Clique+Media&utm_term=21094_1740171063_d598300bf75d4a18786e8f9881115bd3","USD",
423952346,423175948,"DRAPED SHORT DRESS",29.95,800,"Black","Short knit dress. Round neck and sleeveless. Gathered detail. Concealed zip fastening at the back.",,"WOMAN","VESTIDO","T.VESTIDO","{""instructions"":[]}",,,,true,false,[],"423952346-800-1","https://www.zara.com/de/en/draped-short-dress-p03067220.html?v1=416522581&v2=2420896","EUR",
415178059,413583621,"CHINO PANTS ZW COLLECTION",69.9,731,"Dark beige","ZARA WOMAN COLLECTION

Pants made of a cotton blend yarn. Mid-rise waist with belt loops. Creased front leg. Front zip, button, and metal hook closure.",,"WOMAN","PANTALON","W.PANTALON","{""instructions"":[]}",,,"Pants made of a cotton blend yarn. Mid-rise waist with belt loops. Creased front leg. Front zip, button, and metal hook closure.",true,true,[],"415178059-731-1","https://www.zara.com/us/en/chino-pants-zw-collection-p04786052.html?v1=415178059","USD",
416381252,416351987,"ΓΥΑΛΙΑ ΑΝΤΙΑΝΕΜΙΚΑ ΜΕ ΠΡΟΣΤΑΣΙΑ ΚΑΤΑ ΤΗΣ ΟΜΙΧΛΗΣ ΦΙΛΤΡΟΥ S3",49.95,800,"Μαύρο","Μάσκα για σκι και snowboard με ελαφρύ σκελετό. Σχεδιασμός πανοραμικής όρασης με τορικό φακό S3, ο οποίος προσαρμόζεται στο σχήμα του προσώπου και παρέχει καλύτερη περιφερειακή όραση. Προστασία 100% από τις ακτίνες UV 400 και αντιθαμβωτική επεξεργασία. Μέγιστη άνεση με εφαρμογή χωρίς πίεση στο πρόσωπο, προστατευτικό αφρώδες υλικό τριπλής στρώσης και βέλτιστο αερισμό. Ελαστική αντιολισθητική κορδέλα για καλύτερη εφαρμογή στο κράνος. Περιλαμβάνει μικρό τσαντάκι για φύλαξη και καθαρισμό του φακού και σκληρή θήκη για προστασία.",,"WOMAN","OCIO Y DEPORTE","A-*COMPLEMENT","{""instructions"":[]}",,,,false,false,[],"416381252-800-3","https://www.zara.com/gr/el/%CE%B3%CF%85%CE%B1%CE%BB%CE%B9%CE%B1-%CE%B1%CE%BD%CF%84%CE%B9%CE%B1%CE%BD%CE%B5%CE%BC%CE%B9%CE%BA%CE%B1-%CE%BC%CE%B5-%CF%80%CF%81%CE%BF%CF%83%CF%84%CE%B1%CF%83%CE%B9%CE%B1-%CE%BA%CE%B1%CF%84%CE%B1-%CF%84%CE%B7%CF%82-%CE%BF%CE%BC%CE%B9%CF%87%CE%BB%CE%B7%CF%82-%CF%86%CE%B9%CE%BB%CF%84%CF%81%CE%BF%CF%85-s3-p05270023.html?v1=416381252&v2=2419584","EUR",
410458697,410457133,"SEAGRASS BASKET WITH LID",39.99,700,"Brown","Seagrass basket with a lid. Available in different sizes.",,"HOME","CESTAS","CESTAS","{""instructions"":[]}",,,,true,false,[],"410458697-700-3","https://www.zara.com/uk/en/seagrass-basket-with-lid-p49781049.html?c8cid=1ovc0NKro5inUZDnquxDMibX5fchVdUDzKT5QtFXWR1UYyl5yLe7aVU31R3oVidhsaWYvnKESL-1440&utm_campaign=642390&utm_content=youtube&utm_medium=affiliation&utm_source=c8","GBP",
426572388,426569707,"CHILDREN’S VELOUR DUCKLING ROMPER",22.99,251,"Oyster-white","Children’s cotton velour romper with embroidered duckling motifs on the collar.
Snap-button fastening.",,"HOME","PRENDAS BEBE","PELELE","{""instructions"":[]}",,,"Snap-button fastening.",false,true,[],"426572388-251-2","https://www.zara.com/ie/en/children-s-velour-duckling-romper-p41680529.html?v1=426572388","EUR",
436466795,436463626,"FLORAL SHIRT ZW COLLECTION",109,23,"Printed","ZARA WOMAN COLLECTION

Round neck shirt with ruffle and adjustable drawstring V-neckline. Long sleeves with contrasting tie cuffs. Asymmetric hem. Front button closure.",,"WOMAN","CAMISA","W.CAMISA","{""instructions"":[]}",,,"Round neck shirt with ruffle and adjustable drawstring V-neckline. Long sleeves with contrasting tie cuffs. Asymmetric hem. Front button closure.",false,true,[],"436466795-023-10","https://www.zara.com/us/en/floral-shirt-zw-collection-p02729045.html?LTKLID=5QxmLl_UvUz23FwzfgoQSw&v1=436466795&sv1=affiliate&sv_campaign_id=136348&awc=21094_1742399342_4934a7ebcdaf50b4b03bf68c9a6aba9e&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=21094_1742399342_4934a7ebcdaf50b4b03bf68c9a6aba9e","USD",
448363454,437804891,"PLEATED POPLIN TOP",45.9,250,"White","V-neck top with adjustable spaghetti straps. Pleated detail. Matching lining. Front button closure.",,"WOMAN","CAMISA","T.CAMISA","{""instructions"":[]}",,,,false,true,[],"448363454-250-1","https://www.zara.com/ca/en/pleated-poplin-top-p02890420.html","CAD",
422466578,410453608,"WOOD STORAGE SIDEBOARD",1499,52,"Light beige","Long wooden shelf with legs and three compartments.
Baskets not included.
Requires easy assembly. Instructions included.",,"HOME","MOBILIARIO NIÑO","MOBILIARIO KDS","{""instructions"":[]}",,,"Requires easy assembly. Instructions included.",false,true,[],"422466578-052-99","https://www.zara.com/se/en/wood-storage-sideboard-p45627080.html?v1=422466578&v2=2527945","SEK",
420663601,420651732,"TOP DE MALHA COM CINTO",29.95,605,"Grená","Top de malha lisa com decote redondo amplo e manga abaixo do cotovelo. Detalhe de cinto.",,"WOMAN","TOPS Y OTRAS P.","PUNTO TOPS Y OT","{""instructions"":[]}",,,,false,true,[],"420663601-605-2","https://www.zara.com/pt/pt/top-de-malha-com-cinto-p09598068.html?v1=420663601&v2=2546081","EUR",
443268472,433555896,"HEAVYWEIGHT PLEATED HOODIE",35.95,812,"Grey marl","Cotton blend hooded sweatshirt. Long sleeves with ribbed cuffs.",,"WOMAN","SUDADERA","C.SUDADERA FANT","{""instructions"":[]}",,,,false,true,[],"443268472-812-2","https://www.zara.com/si/en/heavyweight-pleated-hoodie-p00858185.html?v1=443268472&v2=2467842","EUR",
423547440,410884426,"OVERSIZE ZIP-UP HOODIE",15.99,807,"Anthracite grey","Cotton-blend hooded sweatshirt. Long sleeves with ribbed cuffs. Metal zip fastening at the front.",,"WOMAN","SUDADERA","C.SUDADERA BASI","{""instructions"":[]}",,,,true,false,[],"423547440-807-2","https://www.zara.com/es/en/oversize-zip-up-hoodie-p04174842.html?v1=423547440","EUR",
417513221,417508996,"TRENCH WATER REPELLENT ZW COLLECTION",349000,704,"Tostado","ZARA WOMAN COLLECTION

Trench confeccionado en hilatura de algodón 100%. Cuello solapa de muescas y manga larga acabada en trabilla y botón. Bolsillos delanteros. Cinturón en mismo tejido ajustable con lazadas. Detalle de trabillas en hombros. Cierre frontal cruzado con botones.",,"WOMAN","GABARDINA IMPERMEA","W.P-EXT.LARGA","{""instructions"":[]}",,,"Trench confeccionado en hilatura de algod&#xF3;n 100%. Cuello solapa de muescas y manga larga acabada en trabilla y bot&#xF3;n. Bolsillos delanteros. Cintur&#xF3;n en mismo tejido ajustable con lazadas. Detalle de trabillas en hombros. Cierre frontal cruzado con botones.",false,false,[],"417513221-704-1","https://www.zara.com/co/es/trench-water-repellent-zw-collection-p03811255.html?v1=407099517","COP",
410594798,410593481,"ÁLLATMINTÁS GYAPJÚ KENDŐ",6995,51,"Leopárdmintás","Mintás, gyapjúból készült kendő.",,"WOMAN","PAÑOLETAS/FOULARD","Z-PAÑUELOS","{""instructions"":[]}",,,,false,false,[],"410594798-051-3","https://www.zara.com/hu/hu/allatmintas-gyapju-kendo-p08491001.html?v1=410594798","HUF",
423134646,423128242,"EMBROIDERED TEXT SWEATSHIRT",12.95,605,"Burgundy","Round neck, long sleeve sweatshirt. Ribbed trims. Embroidered text detail on the chest. Soft, warm inner fabric.",,"KID","JERSEY BEBE","KD-O FELPA","{""instructions"":[]}",,,,false,true,[],"423134646-605-18","https://www.zara.com/ie/en/embroidered-text-sweatshirt-p01880930.html?v1=423134646","EUR",
446323361,431677515,"ZW COLLECTION STRAIGHT-LEG MID-RISE JEANS",1299,400,"Blue","MID-WAIST - STRAIGHT LEG - FULL LENGTH
ZARA WOMAN COLLECTION

Mid-waist jeans with belt loops. Five-pocket design. Contrasting denim panels. Zip fly and button fastening.",,"WOMAN","PANTALON","W.PANT.PAQUETER","{""instructions"":[]}",,,,false,true,[],"446323361-400-34","https://www.zara.com/za/en/-z-w---c-o-l-l-e-c-t-i-o-n---s-t-r-a-i-g-h-t---l-e-g---m-i-d---r-i-s-e---j-e-a-n-s--p09863044.html?v1=446323361&v2=2544455","ZAR",
412351811,412335590,"METALLIC BALLET FLATS",32.9,91,"Gold","Metallic ballet flats. Side buckle closure. Flexible insoles. Rubber soles.

STARFIT® TECHNICAL INSOLE FOAM: Flexible technical insole made with polyurethane foam. Comfort, cushioning, and durability.",,"KID","ZAPATO","Z3K:ZAPATO","{""instructions"":[]}",,,"STARFIT&#xAE; TECHNICAL INSOLE FOAM: Flexible technical insole made with polyurethane foam. Comfort, cushioning, and durability.",true,false,[],"412351811-091-21","https://www.zara.com/us/en/metallic-ballet-flats-p16515530.html","USD",
429626382,429604795,"CAMISOLA TIPO POLO DE MALHA CANELADA",29.95,251,"Branco-marfim","Polo regular fit de malha em fio de algodão. Gola com lapela com fecho frontal de botões e manga curta. Acabamentos em canelado.",,"MAN","JERSEY","B. Jersey M/C","{""instructions"":[]}",,,,false,true,[],"429626382-251-3","https://www.zara.com/pt/pt/camisola-tipo-polo-de-malha-canelada-p07140410.html","EUR",
410598019,410597172,"SHORT FAUX FUR COAT",69.99,802,"Grey","Coat with a round neck and long sleeves. Featuring concealed side pockets and a concealed hook-and-eye fastening.",,"WOMAN","CAZADORA","B.P-EXTER.CORTA","{""instructions"":[]}",,,,false,true,[],"410598019-802-1","https://www.zara.com/uk/en/short-faux-fur-coat-p06318024.html?v1=410598019","GBP",
